鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
林口區,房地(土地+建物)+車位,新北市林口區東明三街３４２巷１１２號,136.25,都市：其他:第一種住宅區,,,1101006,土地3建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0971204,298.65999999999997,3,4,3,有,有,24000000,80359,坡道平面,16.52,0,陽台外推；夾層；其他增建；,RPSSMLTJJIGGFBF58EA,216.18,28.2,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區福前街２４５號十樓,41.7,都市：其他:第二種住宅區,,,1100825,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010928,292.52,4,2,3,有,有,33400000,139001,坡道平面,81.01,4000000,,RPSSMLMKJIGGFBF97EA,129.43,10.26,0.0,有,0287
新莊區,房地(土地+建物),新北市新莊區化成路５７９巷１９號五樓,27.54,,一般農業區,甲種建築用地,1101002,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811204,103.65,3,2,2,有,有,7460000,71973,,0.0,0,陽台外推；頂樓加蓋；,RPVSMLMKJIGGFBF28EA,81.94,11.67,0.0,,
泰山區,房地(土地+建物),新北市泰山區臺麗街１６巷８號,28.57,都市：其他:住宅區,,,1101101,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0671017,81.7,0,0,0,無,無,8000000,97919,,0.0,0,,RPRRMLMKJIGGFBF77EA,81.7,0.0,0.0,,
新莊區,房地(土地+建物),新北市新莊區建安街３５巷１４號五樓,22.77,都市：其他:住宅區,,,1101025,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860718,144.78,3,2,2,有,有,15000000,103605,,0.0,0,,RPXRMLMKJIGGFBF38EA,97.52,11.59,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區中山路５６２號七樓之三,9.66,都市：其他:中心商業區,,,1101011,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,116.98,2,2,1,有,有,9000000,88381,坡道平面,32.12,1500000,其他增建；,RPQSMLMKJIGGFBF77EA,53.05,7.94,0.0,有,0288
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路８９巷１０號十三樓,18.05,都市：其他:商業區,,,1101003,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011227,189.25,3,2,2,有,有,20800000,134354,坡道平面,50.81,2200000,,RPOQMLPKJIGGFBF67EA,84.98,12.01,0.0,有,0289
泰山區,房地(土地+建物)+車位,新北市泰山區仁義路２２０巷２０號八樓,17.6,都市：其他:第二種住宅區,,,1100928,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920122,128.69,3,2,2,有,有,14100000,109566,坡道平面,0.0,1500000,陽台外推；,RPPQMLPKJIGGFBF77EA,66.33,12.11,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區民生路二段１６之３號二十四樓,7.78,都市：其他:住宅區,,,1100920,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860815,159.54,3,2,2,有,有,22000000,137896,坡道平面,0.0,2000000,陽台外推；其他增建；,RPSNMLKKJIGGFAF17EA,83.57,17.14,0.0,有,0290
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街２１５號九樓,15.91,都市：其他:第二種住宅區,,,1101009,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100325,142.09,3,2,2,有,無,17700000,139531,坡道平面,29.57,2000000,,RPTNMLKKJIGGFAF27EA,60.92,14.47,0.0,有,0291
土城區,房地(土地+建物),新北市土城區青雲路７０之３號十四樓,14.1,都市：其他:第二種住宅區,,,1100511,土地4建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840424,107.0,3,2,2,有,有,11850000,110748,,0.0,0,,RPWRMLMKJIGGFAF18EA,76.5,10.55,0.0,,
板橋區,房地(土地+建物),新北市板橋區民生路三段２５２號三樓之一,6.98,都市：其他:住宅區,,,1101009,土地2建物1車位0,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850120,108.32,3,2,2,有,有,11500000,106167,,0.0,0,,RPXRMLMKJIGGFAF28EA,86.8,9.3,0.0,,
土城區,房地(土地+建物),新北市土城區學府路一段９８巷１３號,14.84,都市：其他:第二種住宅區,,,1101012,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830516,92.00999999999999,1,1,1,有,有,18050000,196174,,0.0,0,,RPVSMLMKJIGGFAF18EA,60.83,14.19,0.0,,
土城區,土地,土城段869地號,11.0,都市：其他:第二種商業區,,,1101023,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1504035,136730,,0.0,0,買賣契約，買方除支付1504035元，另要買方加價50000元。,RPURMLTJJIGGFAF58EA,0.0,0.0,0.0,無,0115
土城區,土地,土城段869地號,11.0,都市：其他:第二種商業區,,,1101023,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1504035,136730,,0.0,0,買賣契約，買方除支付買賣價金外.需求加價50000元,RPVRMLTJJIGGFAF68EA,0.0,0.0,0.0,無,0115
土城區,土地,土城段869地號,22.01,都市：其他:第二種商業區,,,1101023,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3008070,136668,,0.0,0,買賣價金外.買賣契約約定土增稅629960元由買家支付，另要求加價100000元,RPWRMLTJJIGGFAF78EA,0.0,0.0,0.0,無,0115
土城區,土地,土城段869地號,42.13,都市：其他:第二種商業區,,,1101021,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5050241,119873,,0.0,0,買賣契約，除買賣價金外，約定土增稅,RPXRMLTJJIGGFAF88EA,0.0,0.0,0.0,,
樹林區,房地(土地+建物)+車位,新北市樹林區四維路１１９號十五樓,21.62,都市：其他:第一種住宅區,,,1070706,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100422,197.39,3,2,2,有,有,16130000,90765,坡道平面,58.24,3500000,預售屋、或土地及建物分件登記案件；,RPUNMLMKJIGGFIF28DA,78.94,14.34,0.0,,
